# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       22.621      341.695
       0.109      147.400       35.719      387.848
       0.217      101.500       35.719      387.848
       0.326      100.600       35.719      387.848
       0.435      101.000       35.719      387.848
       0.545      100.600       35.719      387.848
       0.654      109.600       35.719      387.848
       0.763      100.900       35.719      387.848
       0.872      100.800       35.719      387.848
       0.980      102.000       35.719      387.848
       1.088      102.200       35.719      387.848
       1.198       99.900       35.719      387.848
       1.307      101.200       35.719      387.848
       1.415      101.500       35.719      387.848
       1.523       92.300       35.719      387.848
