# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       71.586       98.711
       0.109      101.100       71.586       98.711
       0.220       99.300       71.586       98.711
       0.331       98.600       71.586       98.711
       0.443       98.100       71.586       98.711
       0.554       99.300       71.586       98.711
       0.666       98.300       71.586       98.711
       0.779       97.100       71.586       98.711
       0.891       98.500       71.586       98.711
       1.002       98.700       71.586       98.711
       1.114      107.300       71.586       98.711
       1.225       99.000       71.586       98.711
       1.337       98.500       71.586       98.711
       1.448       99.200       71.586       98.711
       1.559       99.000       71.586       98.711
       1.670       98.700       71.586       98.711
       1.782       98.900       71.586       98.711
       1.892       99.300       71.586       98.711
       2.004       89.600       71.586       98.711
       2.115      107.900       71.586       98.711
       2.227       98.500       71.586       98.711
       2.338       98.800       71.586       98.711
       2.450       98.600       71.586       98.711
       2.560       99.500       71.586       98.711
       2.671       99.100       71.586       98.711
       2.785       97.300       71.586       98.711
       2.897       98.100       71.586       98.711
       3.012      103.900       71.586       98.711
       3.124       98.700       71.586       98.711
       3.234       99.600       71.586       98.711
       3.345       99.400       71.586       98.711
       3.458       97.700       71.586       98.711
       3.569       98.700       71.586       98.711
       3.681       98.200       71.586       98.711
       3.793       98.000       71.586       98.711
       3.905       98.900       71.586       98.711
       4.016       99.000       71.586       98.711
       4.128       97.400       71.586       98.711
       4.240       99.000       71.586       98.711
       4.351       99.000       71.586       98.711
       4.462       98.800       71.586       98.711
