# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       13.965      701.070
       0.011        0.000        4.348      226.574
       0.022        0.000        3.766      223.664
       0.033       90.000        5.816      447.328
       0.044        0.000        5.879      447.328
       0.055        0.000       10.438      894.656
       0.067        0.000        6.426      449.668
       0.079        0.000        3.777      223.664
       0.090        0.000        8.203      670.992
       0.101        0.000        3.777      223.664
       0.113        0.000        8.148      671.000
       0.125        0.000        5.309      445.223
       0.137        0.000        3.777      223.664
       0.149        0.000        8.141      670.992
       0.160        0.000        5.969      447.336
       0.172        0.000        3.777      223.664
       0.184        0.000        8.262      670.992
       0.196        0.000        5.492      445.590
       0.209        0.000        3.781      223.664
       0.220        0.000        3.793      223.664
       0.233       82.200        3.809      223.793
       0.245        0.000        3.832      223.793
       0.256       85.800        3.852      223.793
       0.268        0.000        3.859      223.793
       0.280        0.000        3.859      223.793
       0.292        0.000        3.859      223.793
       0.304        0.000        6.418      448.156
       0.316        0.000        3.859      223.793
       0.328        0.000        3.867      223.793
       0.340        0.000        7.312      449.316
       0.352       81.700        3.871      223.793
       0.364        0.000        3.879      223.793
       0.376        0.000        6.254      447.586
       0.388       84.100        3.906      223.793
       0.401        0.000        6.207      447.586
       0.413        0.000        3.906      223.793
       0.425        0.000        3.910      223.793
       0.437        0.000        3.914      223.793
       0.449        0.000        3.934      223.922
       0.461       82.800        3.938      223.922
       0.473        0.000        3.938      223.922
       0.485        0.000        3.953      223.922
       0.499        0.000        3.961      223.922
       0.512        0.000        3.961      223.922
       0.524        0.000        3.961      223.922
       0.536       82.300        3.980      223.922
       0.548        0.000        3.984      223.922
       0.561       79.500        9.777       71.984
       0.573      164.300       15.254      112.926
       0.585      162.800       15.516      112.887
       0.598       75.400       15.441      112.781
       0.610      167.400       15.355      112.656
       0.623      162.800       15.258      112.516
       0.635      164.100       15.234      112.562
       0.647       80.400       15.309      112.691
       0.659      167.800       15.344      112.691
       0.671       81.900       15.348      112.691
       0.684      162.800       15.363      112.691
       0.696      160.000       15.363      112.691
       0.709       80.400       15.363      112.691
       0.721      162.000       15.363      112.691
       0.733      164.600       15.363      112.691
       0.745      163.500       15.363      112.691
       0.757      163.600       15.363      112.691
       0.770       78.400       15.363      112.691
       0.782      164.900       15.363      112.691
       0.795      159.000       15.363      112.691
       0.807       80.700       15.363      112.691
       0.820      160.900       15.363      112.691
       0.832      156.500       15.363      112.691
       0.845      161.200       15.363      112.691
       0.857       82.000       15.363      112.691
       0.869      247.200       15.363      112.691
       0.882       82.000       15.363      112.691
       0.895      146.900       15.363      112.691
       0.908      152.500       15.363      112.691
       0.921       81.200       15.363      112.691
       0.933      161.100       15.363      112.691
       0.945      161.400       15.363      112.691
       0.958       81.000       15.363      112.691
       0.971      155.800       15.363      112.691
       0.983      160.400       15.363      112.691
       0.995       82.500       16.844      114.227
       1.007       81.400       16.844      114.227
