# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       19.352      920.602
       0.011        0.000        3.613      223.566
       0.022       86.600        3.801      223.664
       0.034        0.000        3.801      223.664
       0.045        0.000        7.496      455.859
       0.056        0.000        8.406      673.332
       0.068        0.000        5.871      447.328
       0.079        0.000        3.812      223.664
       0.090        0.000       10.070      894.656
       0.102        0.000        4.027      224.066
       0.113        0.000        5.871      447.328
       0.124        0.000        7.945      671.371
       0.137        0.000        3.820      223.672
       0.148        0.000        7.934      670.992
       0.160        0.000        5.938      447.328
       0.172        0.000        3.812      223.664
       0.183        0.000        7.941      670.992
       0.195        0.000        3.816      223.664
       0.207       83.200        3.816      223.664
       0.219        0.000        3.828      223.664
       0.232        0.000        3.844      223.793
       0.244        0.000        3.867      223.793
       0.256        0.000        3.895      223.793
       0.268        0.000        3.895      223.793
       0.280       84.600        3.895      223.793
       0.291        0.000        3.895      223.793
       0.303       85.100        3.895      223.793
       0.315        0.000        3.895      223.793
       0.327        0.000        6.070      447.586
       0.339        0.000        3.902      223.793
       0.352        0.000        6.074      447.738
       0.364        0.000        3.914      223.793
       0.377        0.000        8.328      671.379
       0.389        0.000        3.941      223.793
       0.401       81.100        3.941      223.793
       0.414        0.000        3.941      223.793
       0.426        0.000        6.156      447.586
       0.438        0.000        3.945      223.793
       0.450        0.000        3.965      223.922
       0.463        0.000        3.973      223.922
       0.475       81.100        3.973      223.922
       0.487        0.000        3.988      223.922
       0.500       80.900        3.996      223.922
       0.512        0.000        3.996      223.922
       0.525        0.000        6.258      447.844
       0.538        0.000        6.340      447.844
       0.551       75.700        6.348      447.844
       0.564        0.000       18.258       98.723
       0.577      160.800       71.566       98.723
       0.589       82.300       71.566       98.723
       0.602       77.400       71.566       98.723
       0.615       74.400       71.566       98.723
       0.628      159.500       71.566       98.723
       0.640       78.500       71.566       98.723
       0.653       79.800       71.566       98.723
       0.665       79.800       71.566       98.723
       0.678       79.600       71.566       98.723
       0.691      159.500       71.566       98.723
       0.703       81.100       71.566       98.723
       0.716       76.600      126.266      162.727
       0.729      153.600      135.570      162.727
