# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        5.211      447.133
       0.011        0.000        3.719      223.566
       0.022        0.000        5.898      447.328
       0.034       86.300        7.348      449.184
       0.045        0.000        3.836      223.664
       0.056        0.000        8.184      671.000
       0.068        0.000        6.016      447.328
       0.079        0.000        6.012      447.328
       0.090        0.000        6.531      449.668
       0.102        0.000        3.848      223.664
       0.113        0.000        8.184      671.000
       0.125        0.000        3.855      223.672
       0.136        0.000        3.848      223.664
       0.148        0.000        6.020      447.496
       0.160        0.000        3.848      223.664
       0.172        0.000        6.016      447.328
       0.184        0.000        6.020      447.328
       0.195        0.000        6.129      447.328
       0.208        0.000        3.863      223.664
       0.219        0.000        3.875      223.793
       0.231        0.000        3.891      223.793
       0.243       86.500        3.922      223.793
       0.254       86.000        3.930      223.793
       0.266        0.000        3.930      223.793
       0.278        0.000        3.930      223.793
       0.289        0.000        3.930      223.793
       0.301        0.000        3.934      223.793
       0.313        0.000        3.941      223.793
       0.325       84.600        6.109      447.586
       0.337        0.000        3.949      223.793
       0.349        0.000        3.949      223.793
       0.361        0.000        3.977      223.793
       0.373        0.000        3.977      223.793
       0.385        0.000        3.977      223.793
       0.396        0.000        7.578      449.316
       0.408        0.000        3.984      223.793
       0.420        0.000        3.988      223.793
       0.433       81.900        4.004      223.922
       0.445        0.000        6.758      448.473
       0.457       82.600        4.023      223.922
       0.469        0.000        4.027      223.922
       0.481        0.000        4.031      223.922
       0.493        0.000        4.035      223.922
       0.505        0.000        4.035      223.922
       0.517        0.000        4.055      223.922
       0.529        0.000        4.055      223.922
       0.542      161.400       51.641       98.723
       0.554       80.900       71.641       98.723
       0.567       78.100       71.641       98.723
       0.580      155.700       71.641       98.723
       0.592       82.000       71.641       98.723
       0.604       82.600       71.641       98.723
       0.616       83.200       71.641       98.723
       0.628       81.500       71.641       98.723
       0.641      164.800       71.641       98.723
       0.653       83.000       97.648      162.727
       0.665       80.000      135.645      162.727
