# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       11.469      701.016
       0.011        0.000        3.590      223.566
       0.022        0.000        3.715      223.664
       0.032        0.000        3.715      223.664
       0.043        0.000        3.715      223.664
       0.054        0.000        7.320      668.883
       0.065        0.000        3.727      223.664
       0.076        0.000       10.086      894.656
       0.088        0.000        7.355      668.871
       0.099        0.000        3.727      223.664
       0.110       90.900        7.965      670.992
       0.122        0.000        5.844      447.328
       0.133        0.000        3.727      223.664
       0.144        0.000        7.965      670.992
       0.156        0.000        3.734      223.832
       0.168        0.000        5.848      447.328
       0.179        0.000        6.102      447.738
       0.192        0.000        3.730      223.664
       0.203        0.000        5.637      447.328
       0.215        0.000        3.742      223.664
       0.226        0.000        3.758      223.793
       0.238        0.000        3.801      223.793
       0.250      172.900        3.809      223.793
       0.261        0.000        3.809      223.793
       0.273        0.000        3.809      223.793
       0.284        0.000        3.809      223.793
       0.296        0.000        3.809      223.793
       0.308        0.000        6.676      448.473
       0.319        0.000        3.816      223.793
       0.331       85.300        3.820      223.793
       0.343        0.000        3.828      223.793
       0.354        0.000        7.410      449.316
       0.367        0.000        3.855      223.793
       0.379        0.000        3.855      223.793
       0.391       83.700        3.855      223.793
       0.402        0.000        3.859      223.793
       0.414        0.000        3.863      223.793
       0.426        0.000        3.883      223.922
       0.437        0.000        3.887      223.922
       0.449        0.000        3.895      223.922
       0.461        0.000        3.902      223.922
       0.474       81.600        3.910      223.922
       0.486        0.000        3.910      223.922
       0.498        0.000        3.910      223.922
       0.510       81.200        3.930      223.922
       0.523        0.000        3.934      223.922
       0.535       82.700        9.859       72.105
       0.547      246.200       10.527       72.773
       0.560       79.800       11.188       73.434
       0.572      163.900       16.449      114.426
       0.584       82.400       16.449      114.426
       0.596      165.900       16.969      114.418
       0.608       82.100       16.992      114.406
       0.621       82.000       16.980      114.391
       0.633       82.600       16.957      114.359
       0.645       82.200       16.930      114.316
       0.657      163.000       16.883      114.250
       0.670       81.000       16.832      114.176
       0.682      164.500       16.766      114.082
       0.694       82.200       16.695      114.113
       0.706      256.900       16.621      114.008
       0.718       82.300       16.543      113.891
       0.730      162.800       16.445      113.758
       0.742       81.000       16.359      113.758
       0.754      165.200       16.262      113.621
       0.767       79.700       16.152      113.465
       0.779      164.400       16.039      113.430
       0.792      237.700       15.918      113.258
       0.804       84.800       15.816      113.238
       0.815      168.900       15.711      113.090
       0.827       83.100       15.617      112.949
       0.839      167.600       15.695      113.078
       0.851      167.100       15.750      113.078
       0.864       80.100       15.820      113.207
       0.876      167.000       15.895      113.207
       0.888      165.300       15.977      113.336
       0.900       83.200       16.039      113.465
       0.912      167.200       16.113      113.465
       0.924       82.900       16.168      113.594
       0.936      166.100       16.172      113.594
