# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        3.336      223.566
       0.011        0.000        4.137      225.898
       0.021        0.000        5.957      447.328
       0.032        0.000        3.805      223.664
       0.043        0.000        6.094      447.328
       0.054        0.000        7.453      449.723
       0.065        0.000        3.816      223.664
       0.076        0.000        8.375      671.000
       0.087        0.000        6.094      447.328
       0.098       88.800        3.816      223.664
       0.109        0.000        6.098      447.336
       0.121        0.000        3.816      223.664
       0.132        0.000        9.633      673.258
       0.144        0.000        3.816      223.664
       0.155        0.000        8.379      670.992
       0.167        0.000        3.820      223.664
       0.179        0.000        8.688      673.320
       0.191        0.000        3.820      223.664
       0.203        0.000        6.012      447.328
       0.215       84.100        3.844      223.793
       0.226        0.000        3.875      223.793
       0.238        0.000        3.891      223.793
       0.250       86.000        3.898      223.793
       0.261        0.000        3.898      223.793
       0.274        0.000        3.898      223.793
       0.286        0.000        3.898      223.793
       0.299        0.000        3.898      223.793
       0.311        0.000        6.867      449.316
       0.323        0.000        3.906      223.793
       0.335       83.200        3.914      223.793
       0.348        0.000        3.914      223.793
       0.360        0.000        4.672      228.551
       0.372        0.000        3.945      223.793
       0.384       82.500        3.945      223.793
       0.396        0.000        3.945      223.793
       0.408        0.000        3.949      223.793
       0.420        0.000        3.949      223.793
       0.432       81.800        6.340      447.586
       0.444        0.000        3.977      223.922
       0.456        0.000        6.363      447.844
       0.468        0.000        3.996      223.922
       0.481        0.000        7.512      449.445
       0.493        0.000        3.996      223.922
       0.505        0.000        3.996      223.922
       0.517       83.300        4.012      223.922
       0.529       83.500        4.023      223.922
       0.541        0.000        5.102       34.656
       0.553       82.700      107.652      290.723
       0.566       80.000      189.652      290.723
       0.578       79.900      263.652      290.723
       0.591       80.900      263.652      290.723
       0.603       81.300      263.652      290.723
       0.615      163.100      263.652      290.723
       0.628       81.100      263.652      290.723
       0.640       80.300      263.652      290.723
       0.652       81.300      263.652      290.723
       0.665      161.800      263.652      290.723
       0.677       83.300      263.652      290.723
       0.689       81.100      263.652      290.723
       0.702       79.500      263.652      290.723
       0.714       82.100      263.652      290.723
       0.726      161.400      263.652      290.723
       0.739       77.400      263.652      290.723
       0.751       82.000      263.652      290.723
       0.764       81.300      263.652      290.723
       0.776       79.700      263.652      290.723
       0.789      162.400      263.652      290.723
       0.801       78.000      263.652      290.723
       0.814       83.200      263.652      290.723
       0.826       82.100      263.652      290.723
       0.838      162.600      263.652      290.723
       0.850       82.500      263.652      290.723
       0.862       80.700      263.652      290.723
       0.875       80.200      263.652      290.723
       0.887       81.800      263.652      290.723
       0.899      164.600      263.652      290.723
       0.911       83.400      263.652      290.723
       0.923       82.800      263.652      290.723
       0.936       81.800      263.652      290.723
       0.948       82.600      263.652      290.723
       0.960      165.800      263.652      290.723
       0.972       81.700      263.652      290.723
       0.984       81.900      263.652      290.723
       0.997       80.600      263.652      290.723
       1.009      160.700      263.652      290.723
       1.021       80.900      263.652      290.723
       1.034       80.000      263.652      290.723
       1.047      158.000      323.660      546.727
       1.059       78.100      385.660      546.727
       1.073       75.600      439.660      546.727
       1.086      152.100      509.660      546.727
       1.099       75.800      519.656      546.727
       1.111       80.600      519.656      546.727
       1.124       82.500      519.656      546.727
       1.136       82.200      519.656      546.727
