# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       18.664      337.395
       0.108      157.000       35.691      387.848
       0.217       92.100       35.691      387.848
       0.328       99.200       35.691      387.848
       0.437      100.200       35.691      387.848
       0.551      105.800       35.691      387.848
       0.661      100.000       35.691      387.848
       0.770      100.700       35.691      387.848
       0.880      109.100       35.691      387.848
       0.989       92.100       35.691      387.848
       1.097      101.300       35.691      387.848
       1.207      100.700       35.691      387.848
       1.316      100.600       35.691      387.848
       1.425      100.900       35.691      387.848
       1.534      100.900       35.691      387.848
       1.643      100.600       35.691      387.848
