# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       16.648      701.070
       0.011        0.000        3.656      223.566
       0.022        0.000        3.781      223.664
       0.032        0.000        4.773      228.438
       0.043        0.000        3.781      223.664
       0.055        0.000        3.801      223.672
       0.065        0.000        3.793      223.664
       0.076        0.000       10.301      894.656
       0.088       89.500        5.961      447.328
       0.099        0.000        3.793      223.664
       0.110        0.000        8.379      671.402
       0.121        0.000        3.801      223.672
       0.133        0.000        3.793      223.664
       0.144        0.000        8.223      671.395
       0.156        0.000        4.277      226.004
       0.167        0.000        3.793      223.664
       0.179        0.000        7.426      668.836
       0.190        0.000        3.797      223.664
       0.202        0.000        3.797      223.664
       0.213        0.000        3.809      223.664
       0.225        0.000        3.824      223.793
       0.236        0.000        3.863      223.793
       0.248       86.300        7.512      449.312
       0.260       85.900        3.875      223.793
       0.272        0.000        3.875      223.793
       0.283        0.000        3.875      223.793
       0.295        0.000        3.875      223.793
       0.307        0.000        5.020      228.570
       0.318        0.000        3.887      223.793
       0.330        0.000        3.891      223.793
       0.342       84.700        3.895      223.793
       0.354        0.000        3.922      223.793
       0.366        0.000        3.922      223.793
       0.378        0.000        3.922      223.793
       0.389        0.000        3.922      223.793
       0.401        0.000        3.930      223.793
       0.413        0.000        3.934      223.793
       0.425        0.000        3.949      223.922
       0.437       83.600        3.953      223.922
       0.449       81.500        3.957      223.922
       0.461        0.000        3.973      223.922
       0.473        0.000        6.270      447.844
       0.485        0.000        3.977      223.922
       0.497        0.000        3.980      223.922
       0.509        0.000        3.996      223.922
       0.521       83.000        4.000      223.922
       0.534       78.800        9.879       72.066
       0.546       81.700       15.016      112.926
       0.558      246.300       15.527      112.875
       0.571       81.800       15.461      112.777
       0.583      167.600       15.375      112.652
       0.595      163.000       15.262      112.621
       0.607       81.700       15.266      112.562
       0.619      164.500       15.332      112.691
       0.631       81.700       15.367      112.691
       0.644      159.800       15.367      112.691
       0.656      162.900       15.383      112.691
       0.668       83.200       15.383      112.691
       0.681      157.400       15.383      112.691
       0.693       83.100       15.383      112.691
       0.705      247.500       15.383      112.691
       0.717      167.300       15.383      112.691
       0.729       81.900       15.383      112.691
       0.743      149.200       15.383      112.691
       0.755      158.500       15.383      112.691
       0.768       81.200       15.383      112.691
       0.780      166.400       15.383      112.691
       0.792      163.700       15.383      112.691
       0.804       83.600       15.383      112.691
       0.816      249.000       15.383      112.691
       0.828       82.400       15.383      112.691
       0.840      164.000       15.383      112.691
       0.852      167.100       15.383      112.691
       0.864       81.300       15.383      112.691
       0.877      161.200       15.383      112.691
       0.890       77.400       15.383      112.691
       0.902      161.200       15.383      112.691
       0.915      158.400       15.383      112.691
       0.927       78.300       15.383      112.691
       0.940      159.700       15.383      112.691
       0.953       79.600       15.383      112.691
       0.965      160.500       15.383      112.691
       0.978      244.300       15.383      112.691
       0.990       82.100       15.383      112.691
       1.002      161.400       15.863      113.227
       1.014       82.200       16.867      114.230
