# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        5.293      447.133
       0.011        0.000        5.691      447.133
       0.022        0.000        7.793      669.898
       0.034        0.000        3.801      223.664
       0.045        0.000        7.238      449.668
       0.056        0.000        4.055      224.066
       0.067       89.300        3.812      223.664
       0.078        0.000        8.336      670.992
       0.090        0.000        6.145      447.328
       0.102        0.000        6.066      447.328
       0.113        0.000        7.434      668.836
       0.124        0.000        3.812      223.664
       0.135        0.000        8.324      670.992
       0.147        0.000        3.812      223.664
       0.159        0.000       10.664      894.656
       0.170        0.000        7.617      668.906
       0.182        0.000        4.066      224.074
       0.194        0.000        3.816      223.664
       0.206        0.000        3.824      223.664
       0.217       88.200        6.195      447.586
       0.229        0.000        6.082      447.766
       0.241        0.000        3.887      223.793
       0.252        0.000        3.895      223.793
       0.264        0.000        3.895      223.793
       0.276       85.800        3.895      223.793
       0.287        0.000        3.895      223.793
       0.299        0.000        3.895      223.793
       0.311        0.000        6.887      448.734
       0.322        0.000        3.902      223.793
       0.334        0.000        3.906      223.793
       0.346        0.000        3.914      223.793
       0.358       83.700        6.062      447.781
       0.370        0.000        3.941      223.793
       0.382        0.000        7.516      449.316
       0.394       81.800        3.941      223.793
       0.406        0.000        8.699      671.379
       0.419        0.000        3.945      223.793
       0.431        0.000        3.957      223.793
       0.443        0.000        3.973      223.922
       0.455       83.500        3.973      223.922
       0.468        0.000        3.988      223.922
       0.480        0.000        3.996      223.922
       0.492        0.000        3.996      223.922
       0.504        0.000        3.996      223.922
       0.516        0.000        6.547      447.844
       0.529       78.400        4.020      223.922
       0.541       80.300        5.488       34.664
       0.554       82.500       10.246       72.512
       0.566      163.400       15.465      113.426
       0.579      152.000       15.977      113.414
       0.591      162.800       15.953      113.379
       0.603       83.100       15.906      113.312
       0.615       82.800       15.844      113.219
       0.628      161.500       15.766      113.109
       0.641       76.400       15.668      113.098
       0.653      162.600       15.559      112.941
       0.665      165.000       15.445      112.781
       0.677      166.600       15.344      112.770
       0.689       81.800       15.332      112.691
       0.701      169.800       15.398      112.820
       0.713       84.300       15.469      112.820
       0.725      159.300       15.543      112.949
       0.738      161.600       15.574      112.949
       0.750      161.500       15.582      112.949
       0.763      164.500       15.582      112.949
       0.775       81.500       15.590      112.949
       0.787      163.900       15.602      112.949
       0.799      160.800       15.602      112.949
       0.812       81.500       15.602      112.949
       0.824      163.100       15.602      112.949
       0.836      161.600       15.602      112.949
       0.849       80.900       15.602      112.949
       0.861      164.100       15.602      112.949
       0.873      163.600       15.602      112.949
       0.885       82.100       15.602      112.949
       0.898      162.400       15.602      112.949
       0.910      241.700       15.602      112.949
       0.922       81.800       15.602      112.949
       0.934      163.600       15.602      112.949
       0.947       82.300       15.602      112.949
       0.959      162.000       15.602      112.949
       0.971      164.800       15.602      112.949
       0.983      164.100       15.602      112.949
       0.996      159.700       15.602      112.949
       1.008       83.700       15.602      112.949
       1.021      155.000       15.602      112.949
       1.033      164.900       15.602      112.949
       1.045      163.700       15.602      112.949
       1.058       77.600       15.602      112.949
       1.070      165.100       15.602      112.949
       1.083      155.400       15.602      112.949
       1.096       77.000       15.602      112.949
       1.108      164.500       15.602      112.949
       1.121       78.800       15.602      112.949
       1.133      247.600       15.602      112.949
       1.145       82.000       15.602      112.949
       1.158      159.900       15.602      112.949
       1.170       82.300       15.602      112.949
       1.182      164.500       15.602      112.949
       1.194      164.400       15.602      112.949
       1.206       81.800       15.602      112.949
       1.219      161.500       15.602      112.949
       1.231      161.800       15.602      112.949
       1.243      161.800       15.602      112.949
       1.256      162.900       15.602      112.949
       1.268      161.800       15.602      112.949
       1.280       80.300       15.602      112.949
       1.293      163.300       15.602      112.949
       1.305      163.700       15.602      112.949
       1.317       79.700       15.602      112.949
       1.330      160.300       15.602      112.949
       1.342       81.100       15.602      112.949
       1.354      163.700       15.602      112.949
       1.367      162.100       15.602      112.949
       1.380      154.100       15.602      112.949
       1.392       81.900       15.602      112.949
       1.404      163.200       15.602      112.949
       1.417      162.600       15.602      112.949
       1.429       80.900       16.082      113.523
       1.441      161.400       17.082      114.523
       1.453       82.600       17.082      114.523
