# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        8.465       16.113
       1.000      189.900       62.293       89.871
       2.001      124.000       62.293       89.871
       3.001      100.000       62.293       89.871
       4.001      114.000       62.293       89.871
       5.001      107.000       62.293       89.871
       6.002      106.000       62.293       89.871
       7.002      102.000       62.293       89.871
       8.002      103.000       62.293       89.871
       9.002      103.000       62.293       89.871
      10.003      103.000       62.293       89.871
      11.003      105.000       62.293       89.871
      12.003      125.000       62.293       89.871
      13.004      146.900       62.293       89.871
