# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       71.793      136.043
       1.000      140.900      274.090      347.004
       2.001      173.900      275.508      348.422
       3.001      172.900      275.508      348.422
       4.001      173.900      275.508      348.422
       5.002      173.900      275.508      348.422
       6.002      173.900      275.508      348.422
       7.003      173.900      275.508      348.422
       8.003      172.900      275.508      348.422
       9.003      173.900      275.508      348.422
      10.004      171.900      275.508      348.422
      11.004      174.900      275.027      347.941
      12.004      172.900      275.027      347.941
      13.005      175.900      275.027      347.941
      14.005      178.900      275.027      347.941
      15.006      172.900      275.027      347.941
      16.006      171.900      275.027      347.941
      17.006      172.900      275.027      347.941
