# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       52.258     1032.043
       1.000       99.000     1028.137     1032.043
       2.001      100.000     1028.137     1032.043
       3.001      100.000     2052.316     2056.180
       4.002       99.000     2052.316     2056.180
       5.002      100.000     2052.316     2056.180
       6.002       99.000     2052.316     2056.180
       7.003       99.900     2052.316     2056.180
       8.004      100.000     2052.316     2056.180
       9.004       99.000     2052.316     2056.180
      10.004      100.000     2052.316     2056.180
      11.005      100.000     2052.316     2056.180
      12.005       99.000     2052.316     2056.180
      13.006       99.900     2052.316     2056.180
      14.006      100.000     2052.316     2056.180
      15.007       99.000     2052.316     2056.180
      16.007      100.000     2052.316     2056.180
      17.008       99.000     2052.316     2056.180
      18.008      100.000     2052.316     2056.180
      19.008      100.000     2052.316     2056.180
      20.009       99.000     2052.316     2056.180
      21.009      100.000     2052.316     2056.180
      22.010      100.000     2052.316     2056.180
      23.010       98.900     2052.316     2056.180
