# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        3.703      225.895
       0.011        0.000        5.156      445.129
       0.022        0.000        6.332      450.648
       0.033        0.000        6.164      448.023
       0.044        0.000        5.762      447.328
       0.055       90.400        6.086      447.328
       0.066        0.000       10.137      894.656
       0.078        0.000       10.074      894.656
       0.090        0.000       10.262      894.656
       0.102        0.000        7.012      449.668
       0.113        0.000        3.789      223.664
       0.125        0.000        8.020      670.992
       0.136        0.000        5.902      447.328
       0.148        0.000        3.789      223.664
       0.159        0.000        5.914      447.336
       0.171        0.000        3.789      223.664
       0.183        0.000        8.488      673.332
       0.195       81.000        5.973      447.328
       0.207        0.000        3.793      223.664
       0.219        0.000        3.805      223.664
       0.231        0.000        3.820      223.793
       0.242        0.000        3.844      223.793
       0.254        0.000        3.863      223.793
       0.266        0.000        3.871      223.793
       0.278        0.000        3.871      223.793
       0.290        0.000        3.871      223.793
       0.302       82.500        8.316      671.379
       0.314       83.200        3.871      223.793
       0.326        0.000        3.879      223.793
       0.338        0.000        5.902      447.586
       0.350        0.000        3.891      223.793
       0.362        0.000        3.891      223.793
       0.374        0.000        5.441      445.348
       0.386        0.000        3.918      223.793
       0.398       83.800        3.918      223.793
       0.410        0.000        3.922      223.793
       0.423        0.000        3.922      223.793
       0.436        0.000        6.184      447.586
       0.448        0.000        3.949      223.922
       0.461        0.000        3.949      223.922
       0.472       84.500        3.965      223.922
       0.485       81.300        3.973      223.922
       0.497        0.000        3.973      223.922
       0.509        0.000        3.973      223.922
       0.521        0.000        3.980      223.922
       0.534        0.000        3.996      223.922
       0.547       76.900        1.391       34.152
       0.559       81.300       65.629       98.723
       0.571       79.900       71.629       98.723
       0.584       79.300       71.629       98.723
       0.597       77.900       71.629       98.723
       0.609      158.800       71.629       98.723
       0.622       79.700       71.629       98.723
       0.634       80.300       71.629       98.723
       0.647       80.200       71.629       98.723
       0.659      162.100       71.629       98.723
       0.672       81.400       71.629       98.723
       0.684       78.700       71.629       98.723
       0.697       80.200       71.637      162.727
       0.710      156.600      121.637      162.727
       0.722       79.000      135.633      162.727
