# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        9.332       36.785
       0.100      149.500       26.906      379.297
       0.201      129.600       34.512      386.902
       0.301       99.700       34.512      386.902
       0.401       99.700       34.512      386.902
       0.502       99.700       34.512      386.902
       0.602       99.600       34.512      386.902
       0.702       99.600       34.512      386.902
       0.803       99.700       34.512      386.902
       0.903       99.700       34.512      386.902
       1.003       99.700       34.512      386.902
       1.104       99.700       34.512      386.902
       1.204      119.500       34.512      386.902
       1.305      109.600       34.512      386.902
       1.405       99.600       34.512      386.902
       1.505       99.600       34.512      386.902
       1.606       99.600       34.512      386.902
       1.706       99.600       34.512      386.902
       1.806      109.600       34.512      386.902
       1.907       99.600       34.512      386.902
       2.007       99.600       34.512      386.902
       2.108       99.600       34.512      386.902
       2.208       99.700       34.512      386.902
       2.308       99.600       34.512      386.902
       2.409       99.600       34.512      386.902
       2.509       99.700       26.609      378.875
       2.609       99.700       26.609      378.875
       2.710       99.600       26.609      378.875
       2.810       99.600       26.609      378.875
       2.910       99.700       26.609      378.875
       3.011       99.500       26.609      378.875
       3.112       99.100       26.609      378.875
       3.212       99.600       26.609      378.875
       3.313       99.700       26.609      378.875
       3.413       99.700       26.609      378.875
       3.513      109.600       26.609      378.875
