# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000      135.578      162.730
       0.109      128.700      170.746      232.012
       0.220      152.900      138.539      234.008
       0.330      126.700      139.992      235.461
       0.441      118.000      139.910      235.707
       0.551      117.900      143.523      239.016
       0.661      117.600      145.426      240.918
       0.773      134.500      146.379      241.871
       0.884      125.900      144.590      239.957
       0.995      135.000      145.902      241.395
       1.106      126.100      144.465      239.957
       1.217      126.400      145.422      240.914
       1.328      135.500      146.855      242.348
       1.438      126.700      145.066      240.434
       1.548      127.300      142.719      238.211
       1.658      127.400      146.965      242.457
       1.768      118.300      146.965      242.457
       1.878      118.800      145.176      240.543
       1.988      136.000      145.176      240.543
       2.098      136.000      144.574      240.066
       2.208      118.900      145.531      241.023
       2.318      144.500      143.621      239.113
       2.427      128.300      143.266      238.633
       2.538      126.400      146.008      241.500
       2.648      136.200      146.008      241.500
       2.758      136.100      145.531      241.023
       2.868      118.300      145.531      241.023
       2.978      118.400      144.699      240.066
       3.088      136.200      145.527      241.020
       3.199      126.200      145.051      240.543
       3.309      127.400      144.699      240.066
       3.419      127.200      144.699      240.066
       3.531      133.800      145.051      240.543
       3.641      127.200      145.051      240.543
       3.751      136.400      145.051      240.543
       3.861      136.400      147.918      243.410
       3.970      128.600      147.918      243.410
       4.079      119.500      148.395      243.887
       4.189      126.800      148.871      244.363
       4.299      145.400      148.395      243.887
       4.409      127.400      147.918      243.410
       4.520      135.500      147.918      243.410
       4.630      127.200      148.875      244.367
       4.739      128.800      148.043      243.410
       4.848      128.500      148.043      243.410
       4.957      136.900      148.395      243.887
       5.068      117.600      148.395      243.887
       5.179      135.100      148.395      243.887
       5.289      117.500      148.395      243.887
       5.400      136.000      148.395      243.887
       5.510      127.100      148.395      243.887
       5.621      126.400      148.395      243.887
       5.730      137.300      148.395      243.887
       5.840      127.500      148.395      243.887
       5.950      145.600      147.566      242.934
       6.060      117.900      146.609      241.977
       6.170      136.000      147.441      242.934
       6.280      136.600      147.918      243.410
       6.390      127.300      149.828      245.320
       6.500      127.000      149.000      244.367
       6.610      136.500      147.918      243.410
       6.720      118.500      146.609      241.977
       6.830      136.600      146.609      241.977
       6.940      136.400      145.656      241.023
       7.050      136.200      146.484      241.977
       7.160      126.700      148.398      243.891
       7.272      134.500      149.352      244.844
       7.382      127.400      149.352      244.844
       7.492      145.400      147.566      242.934
       7.602      127.200      149.352      244.844
       7.712      135.500      148.520      243.887
       7.822      136.500      146.965      242.457
       7.932      127.300      148.395      243.887
       8.044      134.100      148.875      244.367
       8.155      135.100      149.352      244.844
       8.266      136.000      150.305      245.797
       8.377      125.400      150.309      245.801
       8.488      126.900      149.477      244.844
       8.597      136.400      148.520      243.887
       8.707      136.800      149.352      244.844
       8.818      144.400      147.566      242.934
       8.929      144.500      146.609      241.977
       9.038      146.200      145.180      240.547
       9.147      146.600      144.223      239.590
       9.257      154.800      146.008      241.500
       9.367      145.700      145.180      240.547
       9.477      136.400      146.484      241.977
       9.586      146.000      146.484      241.977
       9.697      144.600      145.180      240.547
       9.807      145.300      145.531      241.023
       9.917      145.700      145.531      241.023
      10.028      143.800      145.051      240.543
      10.138      145.200      145.055      240.547
      10.248      146.500      145.531      241.023
      10.358      136.100      145.531      241.023
      10.468      145.300      145.055      240.547
      10.578      145.400      145.531      241.023
      10.689      144.000      145.531      241.023
      10.800      135.700      144.578      240.070
      10.911      134.300      145.531      241.023
      11.022      144.600      146.488      241.980
      11.133      152.600      146.008      241.500
      11.244      135.400      146.008      241.500
      11.354      136.400      145.531      241.023
      11.464      136.600      146.008      241.500
      11.574      145.600      146.008      241.500
      11.684      145.300      146.488      241.980
      11.794      145.400      146.008      241.500
