# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        3.520      223.969
       0.011        0.000        4.355      225.910
       0.022        0.000        7.645      669.863
       0.033        0.000        7.316      449.184
       0.044       91.600        9.039      675.906
       0.055        0.000        3.789      223.664
       0.066        0.000       10.336      894.656
       0.077        0.000        6.207      447.730
       0.089        0.000        4.543      226.004
       0.100        0.000        5.969      447.328
       0.112        0.000        9.406      673.387
       0.123        0.000        3.891      224.066
       0.135        0.000        5.969      447.328
       0.147        0.000        6.312      449.656
       0.158        0.000        3.789      223.664
       0.170        0.000        8.289      670.992
       0.183        0.000        3.793      223.664
       0.194        0.000        6.230      447.738
       0.207        0.000        5.871      447.328
       0.219        0.000        3.812      223.793
       0.230       85.400        3.832      223.793
       0.242        0.000        3.859      223.793
       0.254       81.800        3.871      223.793
       0.266        0.000        3.871      223.793
       0.278        0.000        3.871      223.793
       0.290        0.000        3.871      223.793
       0.302        0.000        3.871      223.793
       0.315        0.000        3.879      223.793
       0.327        0.000        7.000      449.316
       0.339        0.000        3.883      223.793
       0.351       80.600        3.891      223.793
       0.364       81.900        3.914      223.793
       0.376        0.000        3.914      223.793
       0.388        0.000        3.914      223.793
       0.400        0.000        3.914      223.793
       0.412        0.000        3.918      223.793
       0.425        0.000        3.918      223.793
       0.437        0.000        3.938      223.793
       0.449       82.500        3.945      223.918
       0.461        0.000        3.949      223.918
       0.473        0.000        3.965      223.918
       0.485        0.000        6.270      447.836
       0.497        0.000        3.969      223.918
       0.510        0.000        6.270      447.836
       0.522       79.500        6.562      447.836
       0.535        0.000        6.508      447.836
       0.547       82.200        4.234       34.656
       0.559      247.100       12.367       63.465
       0.572      323.000       12.367       63.465
       0.585      369.900       12.371       63.465
       0.598      390.000       12.375       63.465
       0.611      396.900       12.387       63.625
       0.623      402.200       12.402       63.625
       0.636      404.700       12.402       63.625
       0.648      399.500       12.402       63.625
       0.660      414.100       12.418       63.625
       0.672      410.800       12.453       63.625
       0.685      326.700       12.500       63.625
       0.697      494.500       12.578       63.789
       0.710      383.800       12.793       63.789
       0.724      350.000       13.102       63.918
       0.739      407.200       13.277       64.047
       0.754      391.600       13.309       64.176
       0.770      443.700       13.312       64.176
       0.782      319.300       13.312       64.176
       0.795      387.000       13.344       64.176
       0.808      473.200       13.449       64.305
       0.821      392.700       13.684       64.578
       0.834      375.300       14.164       64.984
       0.847      389.700       14.773       65.691
       0.860      379.500       15.242       66.121
       0.873      385.400       15.574       66.406
       0.886      385.800       16.109       67.000
       0.899      393.300       16.641       67.574
       0.911      392.700       17.355       68.289
       0.924      390.500       18.270       69.148
       0.937      404.400       19.020       70.008
       0.949      397.200       20.090       70.941
       0.962      393.400       20.941       71.875
       0.974      398.700       21.664       72.625
       0.987      476.300       22.711       73.570
       0.999      409.000       23.746       74.707
       1.011      324.600       24.773       75.641
       1.024      481.500       26.230       77.086
       1.037      379.900       27.746       78.602
       1.050      322.800       29.070       79.926
       1.062      489.600       30.398       81.254
       1.074      321.500       31.723       82.578
       1.087      404.000       33.051       83.906
       1.099      402.000       34.379       85.234
       1.111      404.000       35.516       86.371
       1.124      401.900       36.840       87.695
       1.136      408.200       37.602       88.457
       1.148      406.300       37.602       88.457
       1.161      396.500       37.602       88.457
       1.173      413.100       37.602       88.457
       1.186      395.700       37.602       88.457
       1.199      388.600       37.793       88.648
       1.211      401.900       37.988       88.844
       1.224      396.400       37.988       88.844
       1.236      324.800       37.988       88.844
       1.248      408.800       37.988       88.844
       1.261      399.500       37.988       88.844
       1.273      399.100       37.988       88.844
       1.286      409.600       38.180       89.035
       1.298      408.000       38.871       89.727
       1.310      244.200       39.871       90.727
       1.323       79.900       39.871       90.727
       1.335       81.500       39.871       90.727
       1.347       80.900       39.871       90.727
       1.360      160.600       39.871       90.727
